ID,current.year,ejd,area,kom.t+1,flyt,income,wealth,price,vurdering
270,2004,4666,3,1,0,"156988,996792033","43802,8634922522",0,0
271,1995,4666,1,1,0,"157759,056796429","42043,0349193118",0,1522561
271,1996,4666,1,1,0,"155866,152433763","43688,1864034475",0,0
271,1997,4666,1,1,0,"157022,758033707","41506,2500528244",0,0
271,1998,4666,1,1,0,"154985,287957234","41338,6842069593",0,0
271,1999,4666,1,1,0,"156722,542883114","40084,9003455885",0,0
271,2000,4666,1,1,0,"164336,989589724","41151,884086054",0,0
271,2001,4666,1,1,0,"163263,981824787","40674,9423120342",0,0
271,2002,9879,1,5,1,"160117,52492063","40182,0550001184",881866,0
271,2003,9879,5,5,0,"158527,977273178","41790,8413541596",0,0
271,2004,9879,5,6,0,"152653,326835529","40986,1162518949",0,0
272,1995,9879,6,6,0,"147833,711713791","41689,1443817286",0,971653
272,1996,9879,6,6,0,"149687,873165348","41643,9018120059",0,0
272,1997,9879,6,6,0,"152558,416631504","42520,5289364342",0,0
272,1998,9879,6,6,0,"151662,978739825","43204,8672907026",0,0
272,1999,9879,6,6,0,"146709,149577725","43313,1608425529",0,0
272,2000,9879,6,6,0,"142460,265414317","42173,5015598996",0,0
272,2001,9879,6,6,0,"143351,341729207","44107,8796707529",0,0
272,2002,9879,6,6,0,"144789,988002697","44486,5351903045",0,0
272,2003,9879,6,6,0,"139266,244119613","43602,3567385916",0,0
272,2004,9879,6,6,0,"139910,293648942","43829,6031963418",0,0
273,1995,9879,6,6,0,"136836,294877123","45280,6445462862",0,1296727
273,1996,9879,6,6,0,"130360,034722565","43813,128312519",0,0
273,1997,9879,6,6,0,"132145,988221288","44841,6030195659",0,0
273,1998,9879,6,6,0,"131531,428334919","44281,6646387417",0,0
273,1999,9879,6,6,0,"134801,389710775","44109,7998231694",0,0
273,2000,9879,6,6,0,"129551,788295249","42630,5435880028",0,0
273,2001,9879,6,6,0,"130579,551786172","40638,3448999205",0,0
273,2002,9879,6,6,0,"127317,59780466","42383,1660794332",0,0
273,2003,9879,6,6,0,"133592,03345652","44344,2246063194",0,0
273,2004,9879,6,3,0,"133170,616672677","43094,5333560684",0,0
274,1995,9879,3,3,0,"127370,274737352","42641,72715676",0,1799301
274,1996,9879,3,3,0,"121457,207009806","44498,5962543589",0,0
274,1997,9879,3,3,0,"121207,709134974","42656,2030870816",0,0
274,1998,9879,3,3,0,"125503,381246846","42522,5091026367",0,0
274,1999,9879,3,3,0,"127527,223361776","44625,4554981877",0,0
274,2000,9879,3,3,0,"126695,004137425","43344,4175747008",0,0
274,2001,9879,3,3,0,"124005,926192495","42234,0912060484",0,0
274,2002,9879,3,3,0,"127459,329716387","44147,1995519031",0,0
274,2003,9879,3,3,0,"132873,631865163","46158,8240558998",0,0
274,2004,9879,3,2,0,"139408,036627573","47375,9788467455",0,0
275,1995,9879,2,2,0,"135109,588865536","46061,5654167156",0,1898705
275,1996,9879,2,2,0,"130332,325811677","45770,6328644043",0,0
275,1997,9879,2,2,0,"131973,599487031","44840,3593969899",0,0
275,1998,2700,2,2,1,"132273,194646239","46511,5346978507",558967,0
275,1999,2700,2,2,0,"133710,138869001","47893,7648552536",0,0
275,2000,2700,2,2,0,"129993,044448003","46836,9700803431",0,0
275,2001,2700,2,2,0,"135795,344290947","47057,6523152724",0,0
275,2002,2700,2,2,0,"141961,909372268","47485,6797953295",0,0
275,2003,2700,2,2,0,"138681,293133341","47617,1256941813",0,0
275,2004,2700,2,3,0,"142587,988853813","48075,2698940302",0,0
276,1995,2700,3,3,0,"141654,293954391","48084,3802651027",0,1781283
276,1996,2700,3,3,0,"141463,140259943","49793,040647549",0,0
276,1997,2700,3,3,0,"137734,80790919","50273,2705580198",0,0
276,1998,2700,3,3,0,"137352,536255084","50590,3045232806",0,0
276,1999,2700,3,3,0,"135206,727925988","48260,2818619178",0,0
276,2000,2700,3,3,0,"138478,782483927","48835,8450954642",0,0
276,2001,2700,3,3,0,"134934,518391453","50417,0888543039",0,0
276,2002,2700,3,3,0,"136866,421634984","52723,9854306361",0,0
276,2003,2700,3,3,0,"141118,97029191","53482,5904952561",0,0
276,2004,2700,3,6,0,"138835,602453108","52884,9375619671",0,0
277,1995,2700,6,6,0,"139642,20777787","52298,7359662959",0,1727122
277,1996,2700,6,6,0,"141933,97701571","50731,4059707407",0,0
277,1997,2700,6,6,0,"135703,758731959","51763,8452343346",0,0
277,1998,2700,6,6,0,"142236,38480233","50761,4903837304",0,0
277,1999,2700,6,6,0,"140348,748223554","52559,7281866054",0,0
277,2000,2700,6,6,0,"140174,349779609","52724,8291600378",0,0
277,2001,2700,6,6,0,"134363,812109023","55069,7156768395",0,0
277,2002,9098,6,6,1,"139220,266770384","55564,2305990902",908801,0
277,2003,9098,6,6,0,"140432,784232893","55364,4223502846",0,0
277,2004,9098,6,3,0,"143727,563200541","55125,3735211425",0,0
278,1995,9098,3,3,0,"137632,833469551","55373,2967772032",0,1111071
278,1996,9098,3,3,0,"141197,347218261","55476,5459266769",0,0
278,1997,9098,3,3,0,"135107,256310727","55353,8119924287",0,0
278,1998,9098,3,3,0,"130418,243995533","57775,806316571",0,0
278,1999,9098,3,3,0,"126621,300970014","59082,7850675407",0,0
278,2000,9098,3,3,0,"125381,889087207","59585,4606716888",0,0
278,2001,9098,3,3,0,"130424,595706666","62321,6356023044",0,0
278,2002,9098,3,3,0,"128198,465468044","65266,2831801129",0,0
278,2003,9098,3,3,0,"126337,190833703","64974,5633103107",0,0
278,2004,9098,3,3,0,"127399,827399636","67534,3189064276",0,0
279,1995,9098,3,3,0,"132901,833648034","70241,6737529144",0,1739191
279,1996,9098,3,3,0,"130711,517396127","72321,9719175407",0,0
279,1997,9194,3,2,1,"135265,311123209","71276,4512049163",374454,0
279,1998,5058,2,6,1,"133303,77537182","72785,0337685351",1804276,0
279,1999,5058,6,6,0,"129317,728546282","75999,8145547405",0,0
279,2000,5058,6,6,0,"130680,880110397","75185,1248090758",0,0
279,2001,5058,6,6,0,"131752,621888164","72284,9598435527",0,0
279,2002,5058,6,6,0,"135326,654864436","75276,3826340259",0,0
279,2003,5058,6,6,0,"128585,209919162","74248,7744755999",0,0
279,2004,5058,6,2,0,"124838,211119178","71585,1724806038",0,0
280,1995,5058,2,2,0,"129655,1901717","73873,6360651139",0,1832900
280,1996,5058,2,2,0,"134631,148304159","76137,7565504382",0,0
280,1997,5058,2,2,0,"128367,800960334","79822,4882173346",0,0
280,1998,1599,2,3,1,"125636,71472227","76548,5123521667",1147598,0
280,1999,1599,3,3,0,"128571,496914702","73227,9934583388",0,0
280,2000,1599,3,3,0,"129982,252641195","72790,8631775628",0,0
280,2001,1599,3,3,0,"129268,965101371","72380,5975955545",0,0
280,2002,1599,3,3,0,"126959,22692122","75069,0131553329",0,0
280,2003,1599,3,3,0,"131759,286721919","74796,0310366452",0,0
280,2004,1599,3,2,0,"126243,037656262","75661,239924854",0,0
281,1995,1599,2,2,0,"130620,195080032","71902,0922398995",0,1084577
281,1996,1599,2,2,0,"134111,557022667","69581,2223835336",0,0
281,1997,1599,2,2,0,"134734,506860292","71441,4566986709",0,0
281,1998,1599,2,2,0,"133140,709871828","68323,9971590374",0,0
281,1999,1599,2,2,0,"137250,651909966","67380,7186375242",0,0
281,2000,1401,2,3,1,"143650,252813587","67743,4217892601",405721,0
281,2001,1401,3,3,0,"145702,741732542","64928,9621660777",0,0
281,2002,1401,3,3,0,"150376,042777629","61704,8242045454",0,0
281,2003,6079,3,1,1,"156648,728342126","63313,5962323449",1188442,0
281,2004,6079,1,2,0,"154277,542926092","66421,7810940212",0,0
282,1995,6079,2,2,0,"147169,767675245","69309,7226835806",0,1123964
282,1996,6079,2,2,0,"146838,412985624","71598,5631348894",0,0
282,1997,6079,2,2,0,"151830,197528313","69855,32591489",0,0
282,1998,6079,2,2,0,"156062,348843944","66973,9794343659",0,0
282,1999,6079,2,2,0,"161887,637437385","67214,9689055858",0,0
282,2000,6079,2,2,0,"160521,281174762","64739,4252767691",0,0
282,2001,6079,2,2,0,"156990,376585931","63471,3894114928",0,0
282,2002,6079,2,2,0,"163198,54318982","64268,4152711937",0,0
282,2003,6079,2,2,0,"167155,972460383","63926,0341767911",0,0
282,2004,6079,2,4,0,"161789,215105721","65694,5113983587",0,0
283,1995,6079,4,4,0,"155673,613994774","65756,8179087043",0,1334206
283,1996,6079,4,4,0,"159675,012469146","67384,2961775399",0,0
283,1997,6079,4,4,0,"167433,825981518","67225,3578165369",0,0
283,1998,1294,4,3,1,"174885,885169809","65379,9519324843",1389210,0
283,1999,1294,3,3,0,"166623,571240872","65051,6591975094",0,0
283,2000,1294,3,3,0,"159348,023729155","62160,1334933795",0,0
283,2001,1294,3,3,0,"152730,424874454","61672,943026466",0,0
283,2002,1294,3,3,0,"149728,617142009","59470,525466477",0,0
283,2003,1294,3,3,0,"156603,2115835","60927,4833093202",0,0
283,2004,1294,3,2,0,"151647,130871885","59593,3517003913",0,0
284,1995,1294,2,2,0,"145434,696710922","56660,1437569225",0,1270923
284,1996,1294,2,2,0,"149973,541526998","55563,7620675152",0,0
284,1997,1294,2,2,0,"152254,82062507","52958,9385660572",0,0
284,1998,1294,2,2,0,"159722,737242881","53404,5909515296",0,0
284,1999,1294,2,2,0,"164309,677793178","55537,2531630254",0,0
284,2000,1294,2,2,0,"166910,206402013","54681,9683808102",0,0
284,2001,1294,2,2,0,"166965,892322336","53696,7941603349",0,0
284,2002,1294,2,2,0,"158927,053302322","53833,9575193753",0,0
284,2003,1294,2,2,0,"164160,461590476","53425,2629189625",0,0
284,2004,1294,2,5,0,"159808,159203828","54073,8064244266",0,0
285,1995,1294,5,5,0,"166788,591914177","55637,4323389055",0,171357
285,1996,1294,5,5,0,"160055,686944081","54424,3246925509",0,0
285,1997,1294,5,5,0,"161651,007539368","52316,5612688755",0,0
285,1998,1294,5,5,0,"154631,612228884","52441,2262264699",0,0
285,1999,1294,5,5,0,"150283,232687431","49955,6253641866",0,0
285,2000,1294,5,5,0,"150728,789282678","51623,2125414619",0,0
285,2001,1294,5,5,0,"149087,598853873","50432,9464034582",0,0
285,2002,1294,5,5,0,"149942,668661072","52168,7115355808",0,0
285,2003,1040,5,4,1,"150709,977595279","50525,6481524792",814536,0
285,2004,1040,4,1,0,"145710,730717719","50095,9181291286",0,0
286,1995,1040,1,1,0,"152817,233680313","49043,9268602425",0,1685057
286,1996,6381,1,2,1,"146600,811491077","48407,1299567611",1804112,0
286,1997,6381,2,2,0,"145815,807145477","49909,362309584",0,0
286,1998,6381,2,2,0,"145332,983179464","50330,8329516814",0,0
286,1999,6381,2,2,0,"141733,083275005","51041,1755051644",0,0
286,2000,6381,2,2,0,"139129,28775099","50328,8475774713",0,0
286,2001,6381,2,2,0,"144021,816780939","48362,835465817",0,0
286,2002,6381,2,2,0,"146655,450642839","47867,6447062104",0,0
286,2003,6381,2,2,0,"150855,992350667","50193,3484541336",0,0
286,2004,6381,2,1,0,"147043,522768824","52039,5613202675",0,0
287,1995,9004,1,1,1,"147538,709306976","53980,9366805187",978502,1403392
287,1996,9980,1,4,1,"144270,082804809","55525,406975521",1331329,0
287,1997,9980,4,4,0,"145499,60323606","52967,3478851012",0,0
287,1998,5981,4,4,1,"141117,784947392","52938,2891133061",904083,0
287,1999,5981,4,4,0,"144395,958964606","52016,9309329997",0,0
287,2000,5981,4,4,0,"140232,201316988","53950,7968059379",0,0
287,2001,5981,4,4,0,"143166,722415883","51807,8032598973",0,0
287,2002,5981,4,4,0,"146016,598315814","53321,4700433541",0,0
287,2003,5981,4,4,0,"152808,008797402","51302,1451179449",0,0
287,2004,5981,4,1,0,"157659,256314429","50472,0754346423",0,0
288,1995,5981,1,1,0,"163775,813194904","50892,5661139953",0,1994782
288,1996,5981,1,1,0,"171173,761643676","51661,7985856278",0,0
288,1997,5981,1,1,0,"166628,641292753","52638,9060537688",0,0
288,1998,5981,1,1,0,"165357,598790332","51539,7861512982",0,0
288,1999,5981,1,1,0,"161418,967494072","52078,8403348667",0,0
288,2000,5981,1,1,0,"166982,217177185","51598,5417152439",0,0
288,2001,5981,1,1,0,"167513,920041697","51190,8771036855",0,0
288,2002,5981,1,1,0,"159165,553424177","50222,0788008401",0,0
288,2003,5981,1,1,0,"159608,991272849","52073,1198838315",0,0
288,2004,375,1,4,1,"161536,433142878","52459,1119543016",1876822,0
289,1995,375,4,4,0,"162161,041693162","53718,9474424662",0,1478748
289,1996,375,4,4,0,"157730,257075474","53438,6190079734",0,0
289,1997,375,4,4,0,"157690,929323631","50854,4679931835",0,0
289,1998,9977,4,3,1,"152370,157416698","52663,5585598945",612251,0
289,1999,4599,3,3,1,"158483,702560092","55130,7334718858",1987819,0
289,2000,4599,3,3,0,"151820,590885048","55122,143773783",0,0
289,2001,4599,3,3,0,"155222,72628141","54581,3483314161",0,0
289,2002,7730,3,4,1,"157238,638498281","54912,0003658064",1821365,0
289,2003,7730,4,4,0,"164832,471904959","55567,3789170659",0,0
289,2004,7730,4,2,0,"170290,37976107","57260,1559209725",0,0
290,1995,7730,2,2,0,"169301,849564347","58387,0184835295",0,1698446
290,1996,7730,2,2,0,"177724,764412915","56448,8952940409",0,0
290,1997,7730,2,2,0,"184938,045315027","55325,0529140767",0,0
290,1998,4249,2,2,1,"192629,85273104","57946,5151239333",839318,0
290,1999,4249,2,2,0,"193125,30439575","56168,6425132882",0,0
290,2000,4249,2,2,0,"201098,534612109","54681,9559914532",0,0
290,2001,4249,2,2,0,"203475,836718491","53039,0939950896",0,0
290,2002,4249,2,2,0,"210702,786729636","54177,9454217207",0,0
290,2003,8847,2,3,1,"200628,725267906","55040,3518778757",1788929,0
290,2004,8847,3,4,0,"210458,160443533","53279,4585064535",0,0
291,1995,8847,4,4,0,"211469,168601351","51212,1699833294",0,1309716
291,1996,8847,4,4,0,"203721,621574157","53065,4586874769",0,0
291,1997,8847,4,4,0,"205210,855526968","53478,6135380554",0,0
291,1998,8847,4,4,0,"204863,672165076","54229,8259700296",0,0
291,1999,8847,4,4,0,"195760,112111531","53825,8779192866",0,0
291,2000,8847,4,4,0,"202408,999760887","51609,4955510191",0,0
291,2001,8847,4,4,0,"205959,720561937","51387,4056532781",0,0
291,2002,8847,4,4,0,"211027,149347437","48989,8860523005",0,0
291,2003,8847,4,4,0,"210502,834090014","48220,0948830887",0,0
291,2004,8847,4,4,0,"206320,655518967","47494,8048978356",0,0
292,1995,8847,4,4,0,"201308,671543409","45423,7828160878",0,1988595
292,1996,8847,4,4,0,"206249,269855799","46454,5568447906",0,0
292,1997,8847,4,4,0,"205660,042015319","48751,3131288194",0,0
292,1998,8847,4,4,0,"205706,999171654","51103,645259782",0,0
292,1999,8847,4,4,0,"203695,910373118","50062,4663006859",0,0
292,2000,8847,4,4,0,"211855,980865164","50448,7771376332",0,0
292,2001,8847,4,4,0,"210134,913723064","51512,4606703559",0,0
292,2002,8847,4,4,0,"215496,308403046","53930,4563625161",0,0
292,2003,8847,4,4,0,"208164,425989047","56324,2610138341",0,0
292,2004,8847,4,6,0,"204035,401493875","58378,9905258329",0,0
293,1995,8847,6,6,0,"214037,711639784","57644,5688844123",0,1257658
293,1996,8847,6,6,0,"204755,214181195","58871,4321021241",0,0
293,1997,8847,6,6,0,"203385,594527614","61178,7823359354",0,0
293,1998,8847,6,6,0,"206815,86892014","58717,134679325",0,0
293,1999,8847,6,6,0,"216794,410591237","59788,6680683055",0,0
293,2000,8847,6,6,0,"222437,75549736","57982,9630971207",0,0
293,2001,8847,6,6,0,"231954,844662486","58117,5283297436",0,0
293,2002,8847,6,6,0,"240152,402152815","59327,346744036",0,0
293,2003,8847,6,6,0,"236152,621059434","57968,9603759043",0,0
293,2004,8847,6,3,0,"230053,181403198","55237,5062475431",0,0
294,1995,8847,3,3,0,"220239,674824563","55469,3902557507",0,1874637
294,1996,8847,3,3,0,"224821,985480199","56570,5208888746",0,0
294,1997,8847,3,3,0,"224377,589768086","58263,0653998296",0,0
294,1998,8847,3,3,0,"233667,977945129","57261,266671036",0,0
294,1999,8847,3,3,0,"241178,840184497","56363,518461583",0,0
294,2000,8847,3,3,0,"244432,57066005","56367,9938154552",0,0
294,2001,8847,3,3,0,"246506,477425919","57120,1760826697",0,0
294,2002,8847,3,3,0,"241037,669201791","59103,2574181168",0,0
294,2003,8847,3,3,0,"233480,154580253","60580,359428239",0,0
294,2004,8847,3,2,0,"230028,516518966","57994,8918485913",0,0
295,1995,8847,2,2,0,"234548,464720565","59160,9044945037",0,1671260
295,1996,8847,2,2,0,"224155,403316249","59830,6769312676",0,0
295,1997,8847,2,2,0,"214214,863432565","60860,9119880672",0,0
295,1998,8847,2,2,0,"222002,488609326","58945,397114607",0,0
295,1999,8847,2,2,0,"225910,121187034","60094,5965739698",0,0
295,2000,8847,2,2,0,"220861,798192673","62293,4236068824",0,0
295,2001,8847,2,2,0,"210872,174383674","61620,0236258788",0,0
295,2002,8847,2,2,0,"212167,016756231","62790,5723928507",0,0
295,2003,8847,2,2,0,"204439,843135901","60626,3206006094",0,0
295,2004,8847,2,1,0,"197453,779748351","63256,2906719819",0,0
296,1995,8847,1,1,0,"207221,847483785","64439,4377774632",0,1917062
296,1996,8847,1,1,0,"206894,73232823","66776,1267966223",0,0
296,1997,4784,1,1,1,"212805,839231324","66210,8265928113",824856,0
296,1998,4784,1,1,0,"214610,422686346","63626,3576448212",0,0
296,1999,4784,1,1,0,"225093,535708685","61224,5327550873",0,0
296,2000,4784,1,1,0,"235575,847618623","58732,827259883",0,0
296,2001,4784,1,1,0,"240233,941544883","57210,7989495237",0,0
296,2002,4784,1,1,0,"229215,47483573","55199,7621060311",0,0
296,2003,4784,1,1,0,"223821,653912056","57047,4148815397",0,0
296,2004,4784,1,5,0,"234657,478441144","56284,6596519026",0,0
297,1995,4784,5,5,0,"235703,409776896","57244,3767463707",0,1816009
297,1996,4784,5,5,0,"240385,738687775","57211,8440088794",0,0
297,1997,4784,5,5,0,"239777,277570109","55153,2199178418",0,0
297,1998,4784,5,5,0,"232576,762251167","57213,1301738147",0,0
297,1999,4784,5,5,0,"224137,072003612","58685,969516925",0,0
297,2000,4784,5,5,0,"234515,325191839","61348,2765565304",0,0
297,2001,1353,5,3,1,"231057,753252298","62322,4888671542",1475133,0
297,2002,1353,3,3,0,"222888,610285216","59565,8117366028",0,0
297,2003,1353,3,3,0,"230337,063186279","57104,8475942787",0,0
297,2004,1353,3,3,0,"235225,423503014","55446,2199264879",0,0
298,1995,1353,3,3,0,"231496,731572864","55555,2511614461",0,1429933
298,1996,1353,3,3,0,"233495,531641263","57257,5840217252",0,0
298,1997,1353,3,3,0,"223812,718981814","56458,0610314213",0,0
298,1998,1353,3,3,0,"221409,077240734","53662,5467259866",0,0
298,1999,1353,3,3,0,"220267,780711626","52107,1399290962",0,0
298,2000,1353,3,3,0,"224013,725079928","53996,4025862991",0,0
298,2001,1353,3,3,0,"225717,873322189","53030,4730014999",0,0
298,2002,1353,3,3,0,"236002,269638683","54479,5349574665",0,0
298,2003,1353,3,3,0,"247704,537763268","54423,3747204468",0,0
298,2004,1353,3,4,0,"259048,13513531","56706,3343092302",0,0
299,1995,1353,4,4,0,"259046,466104719","58934,4179573104",0,1952991
299,1996,1353,4,4,0,"267340,302936602","58488,106441475",0,0
299,1997,1353,4,4,0,"257525,48588398","56202,8366770394",0,0
299,1998,1353,4,4,0,"261210,058857867","54879,4857622739",0,0
299,1999,1353,4,4,0,"270714,474014504","54755,7198484233",0,0
299,2000,1353,4,4,0,"281057,095449408","53479,0189794913",0,0
299,2001,1353,4,4,0,"278341,38222642","53458,2719156363",0,0
299,2002,1353,4,4,0,"280844,731025846","51293,8646003901",0,0
299,2003,1353,4,4,0,"279193,400095778","49235,2097583896",0,0
299,2004,1353,4,1,0,"275969,757562694","50708,5820798524",0,0
300,1995,1353,1,1,0,"268824,145468403","52243,4104737226",0,1234034
300,1996,1353,1,1,0,"277060,54751657","54655,7150530838",0,0
300,1997,1353,1,1,0,"265755,625210339","52732,260028216",0,0
300,1998,1353,1,1,0,"274525,045299172","53494,8947805397",0,0
300,1999,1353,1,1,0,"281132,904090745","55762,6364660943",0,0
300,2000,1353,1,1,0,"268676,214960299","53103,3288663583",0,0
300,2001,1353,1,1,0,"260395,780280632","53800,734189519",0,0
300,2002,1353,1,1,0,"270923,188250778","54697,9133184684",0,0
300,2003,1353,1,1,0,"282905,924066119","55302,6785109739",0,0
300,2004,2287,1,3,1,"283304,16926901","57083,5340913727",840426,0
301,1995,2287,3,3,0,"287718,775451353","59573,2394879807",0,1037230
301,1996,2287,3,3,0,"290234,533007553","60042,0077961699",0,0
301,1997,2287,3,3,0,"279196,812176102","59192,9898723406",0,0
301,1998,2287,3,3,0,"271947,194401723","61414,2415714657",0,0
301,1999,2287,3,3,0,"263332,006991726","59732,3228119149",0,0
301,2000,2287,3,3,0,"272999,943820489","62422,1652944829",0,0
301,2001,2287,3,3,0,"284051,546190668","62939,4472895022",0,0
301,2002,2287,3,3,0,"283370,197398327","65414,8392250635",0,0
301,2003,2287,3,3,0,"269309,04670462","63600,1941907059",0,0
301,2004,2287,3,1,0,"256003,92253297","64298,8431879929",0,0
302,1995,7697,1,1,1,"261316,574351196","64694,639859828",1643801,1035402
302,1996,7697,1,1,0,"249607,003918382","62892,0453681167",0,0
302,1997,7697,1,1,0,"242671,998678953","60962,1489457085",0,0
302,1998,7697,1,1,0,"237284,744882192","63132,769288527",0,0
302,1999,7697,1,1,0,"228900,552928837","64364,2559398745",0,0
302,2000,7697,1,1,0,"235196,36729353","61600,9564345637",0,0
302,2001,7697,1,1,0,"227683,626982349","61341,8346565346",0,0
302,2002,7697,1,1,0,"238457,658851309","62394,1545290001",0,0
302,2003,5027,1,6,1,"249715,224863761","59961,2389934499",1624413,0
302,2004,5027,6,5,0,"243637,558930206","58257,9384955502",0,0
303,1995,5027,5,5,0,"241943,194554388","61066,1848834514",0,1436438
303,1996,5027,5,5,0,"246620,811856501","63192,6182428577",0,0
303,1997,5027,5,5,0,"238053,244028752","65506,5407298785",0,0
303,1998,5408,5,5,1,"229134,252246386","63262,3648923793",110218,0
303,1999,5408,5,5,0,"223434,565702916","65413,0355015923",0,0
303,2000,5408,5,5,0,"217030,639157484","67715,7320881914",0,0
303,2001,5408,5,5,0,"216850,137336842","67586,6846452724",0,0
303,2002,5764,5,5,1,"215184,189850125","64216,4281496698",1393077,0
303,2003,5764,5,5,0,"216802,800847081","64010,4361012647",0,0
303,2004,5764,5,4,0,"217130,054320171","64870,2203679784",0,0
304,1995,5764,4,4,0,"225946,413541576","67528,1099706764",0,1612126
304,1996,5764,4,4,0,"235105,14421027","68209,2827398625",0,0
304,1997,5764,4,4,0,"242290,290329535","67072,2561433242",0,0
304,1998,5764,4,4,0,"250229,464336977","65694,9882992774",0,0
304,1999,5764,4,4,0,"249667,034679864","64233,846201843",0,0
304,2000,5764,4,4,0,"259943,773476293","65014,1332072832",0,0
304,2001,5764,4,4,0,"262511,22285805","65772,043051149",0,0
304,2002,5764,4,4,0,"267101,837853431","67947,100348552",0,0
304,2003,5764,4,4,0,"268793,42980739","70913,7700380346",0,0
304,2004,5764,4,1,0,"273282,807441046","68436,6413623547",0,0
305,1995,5764,1,1,0,"278686,403046514","65397,6701963387",0,1003264
305,1996,5764,1,1,0,"289024,302144501","67279,2464168599",0,0
305,1997,5764,1,1,0,"288372,279941741","66260,8041055146",0,0
305,1998,5764,1,1,0,"299054,498853206","65280,8424088911",0,0
305,1999,5764,1,1,0,"313859,55740707","66183,4229291227",0,0
305,2000,5764,1,1,0,"298948,633033812","65921,3966898569",0,0
305,2001,5764,1,1,0,"312674,52388742","63698,5135934744",0,0
305,2002,5764,1,1,0,"323071,677596239","65178,0149665093",0,0
305,2003,5764,1,1,0,"327704,489239733","64775,6558199757",0,0
305,2004,5764,1,4,0,"337721,429864515","67789,5070816624",0,0
306,1995,5764,4,4,0,"353152,388049882","67392,0909113002",0,1557533
306,1996,5764,4,4,0,"348361,051091149","69932,5938154631",0,0
306,1997,5764,4,4,0,"331419,380896947","71999,6896647989",0,0
306,1998,5764,4,4,0,"316501,537660096","71262,2075843035",0,0
306,1999,5764,4,4,0,"326315,170998229","70923,7930500412",0,0
306,2000,5764,4,4,0,"339118,856337737","74327,0203294599",0,0
306,2001,5764,4,4,0,"347608,487996659","71004,3642005537",0,0
306,2002,5764,4,4,0,"350509,773118784","68465,1260811283",0,0
306,2003,5764,4,4,0,"358390,6579789","66956,9465286953",0,0
306,2004,5764,4,6,0,"352381,654005069","63993,2476363208",0,0
307,1995,5764,6,6,0,"335534,357753421","64608,8504864344",0,1482179
307,1996,3293,6,3,1,"352149,270593633","66657,6368087123",727264,0
307,1997,3293,3,3,0,"343184,455580699","65245,8989675103",0,0
307,1998,3293,3,3,0,"351911,536475229","66022,7277465388",0,0
307,1999,3293,3,3,0,"360019,712060388","63356,5149490594",0,0
307,2000,4346,3,1,1,"342045,08223008","65124,5081947073",670481,0
307,2001,4346,1,1,0,"335033,437230773","65131,6131613112",0,0
307,2002,4346,1,1,0,"339815,968807424","63405,8380350404",0,0
307,2003,4346,1,1,0,"347397,016038558","63026,068811228",0,0
307,2004,4346,1,6,0,"362759,355867263","62722,645314461",0,0
308,1995,4346,6,6,0,"353522,028252658","61360,2730856706",0,1029630
308,1996,4346,6,6,0,"355404,215090648","64345,4862512434",0,0
308,1997,4346,6,6,0,"338059,862706715","66824,728945138",0,0
308,1998,4346,6,6,0,"336664,767295962","69474,2148244599",0,0
308,1999,710,6,4,1,"325369,199742922","71703,8541292919",1344924,0
308,2000,710,4,4,0,"337624,71960996","68238,1907679662",0,0
308,2001,710,4,4,0,"326509,73701724","71050,7063583228",0,0
308,2002,710,4,4,0,"334102,492205362","70304,4935542384",0,0
308,2003,710,4,4,0,"338780,016643855","72288,4421071137",0,0
308,2004,710,4,1,0,"329732,241399073","70811,9147079718",0,0
309,1995,710,1,1,0,"342656,899927712","69193,9441445191",0,1713914
309,1996,710,1,1,0,"356297,988615964","68360,5927208063",0,0
309,1997,710,1,1,0,"343866,462028802","66044,1577219077",0,0
309,1998,56,1,4,1,"327952,640491912","63983,2144324117",862061,0
309,1999,56,4,4,0,"339197,17646348","63333,7661583519",0,0
309,2000,9343,4,6,1,"341238,761325322","60905,919673685",1417024,0
309,2001,9343,6,6,0,"339399,556171744","58135,5779770103",0,0
309,2002,9343,6,6,0,"324401,169538265","56278,3849825384",0,0
309,2003,9343,6,6,0,"309527,922002322","56623,1444328546",0,0
309,2004,9343,6,4,0,"312097,125465792","56142,8086054865",0,0
310,1995,9343,4,4,0,"318645,738651894","56181,0260435505",0,1752320
310,1996,9343,4,4,0,"321007,026407803","55254,1340334642",0,0
310,1997,9343,4,4,0,"330081,196569753","54687,1332883458",0,0
310,1998,9343,4,4,0,"331566,206452855","56353,7277072181",0,0
310,1999,9343,4,4,0,"336654,265644911","58319,7908135367",0,0
310,2000,7391,4,5,1,"325887,42483326","60724,7204006629",310554,0
310,2001,7391,5,5,0,"340694,473543128","59342,5550015776",0,0
310,2002,7391,5,5,0,"348067,198354351","61554,7374575064",0,0
310,2003,7391,5,5,0,"343975,827825685","64162,1825960881",0,0
310,2004,7965,5,2,1,"329640,04342684","66466,9754087813",262075,0
311,1995,7965,2,2,0,"344325,904219151","64345,2518981975",0,1123255
311,1996,7965,2,2,0,"345665,229948157","63076,8030320642",0,0
311,1997,7965,2,2,0,"356689,910486601","62680,9207539773",0,0
311,1998,7965,2,2,0,"360610,442396501","61441,7445331741",0,0
311,1999,7965,2,2,0,"348119,299763834","59287,0138667621",0,0
311,2000,3956,2,6,1,"354387,727133194","60107,6231367844",1824023,0
311,2001,3956,6,6,0,"353083,276614807","61972,1777618893",0,0
