ID,current.year,ejd,area,kom.t+1,flyt,income,wealth,pris.salg,vurdering
251,2002,1336,4,4,0,93733.9373640751,33694.0239792421,0,0
251,2003,1336,4,4,0,93871.3331900876,32725.6326581374,0,0
251,2004,1336,4,1,0,96632.8692103423,31455.7671362395,0,0
252,1995,1336,1,1,0,92892.4268981351,31091.0457153423,0,1852070
252,1996,7121,6,6,1,93352.0556616198,29833.8665283631,433243,0
252,1997,7121,6,4,0,96402.8614420563,29423.4011027072,0,0
252,1998,1332,4,4,1,100183.630242363,30060.0041187938,110112,0
252,1999,1332,4,4,0,102451.860998182,30730.9137931951,0,0
252,2000,1332,4,4,0,97458.7412819806,31131.0648148914,0,0
252,2001,1332,4,4,0,95388.7046392024,32285.8082516941,0,0
252,2002,1332,4,4,0,93320.2071689398,33151.3266295018,0,0
252,2003,1332,4,4,0,92098.6943339983,33771.9978655137,0,0
252,2004,1332,4,6,0,92555.0619697518,32912.7955233006,0,0
253,1995,1332,6,6,0,91204.8255426868,34240.5185489327,0,1672118
253,1996,1332,6,6,0,87601.610488989,33195.3365508811,0,0
253,1997,1332,6,6,0,87566.3161187864,33540.3917883946,0,0
253,1998,1332,6,6,0,83570.9615803393,32867.5915235446,0,0
253,1999,1332,6,6,0,85137.8646184456,31665.7963844608,0,0
253,2000,1332,6,6,0,85612.6961889209,30874.7057425717,0,0
253,2001,1332,6,6,0,85698.7057025595,31379.8417099041,0,0
253,2002,1332,6,6,0,83128.0700808973,30888.8506974445,0,0
253,2003,1332,6,6,0,84590.554971873,31733.3897301223,0,0
253,2004,1332,6,5,0,88083.043880643,33255.6973019286,0,0
254,1995,1332,5,5,0,84642.7693986017,33522.1570104783,0,1968714
254,1996,1332,5,5,0,88329.5373714225,32200.4892237631,0,0
254,1997,1332,5,5,0,87607.9790555897,32249.384035703,0,0
254,1998,2378,5,5,1,87402.432333329,32458.9822978308,1754473,0
254,1999,2378,5,5,0,84900.2125631353,31197.4945627058,0,0
254,2000,2378,5,5,0,82607.869922044,30743.6162477684,0,0
254,2001,2378,5,1,0,83501.3066650072,29918.9703136766,0,0
254,2002,6250,1,1,1,83145.8064243824,29568.5611178619,1648347,0
254,2003,6250,1,1,0,79441.1878053584,28685.3275027802,0,0
254,2004,6250,1,4,0,77575.1639106885,29512.9507123972,0,0
255,1995,6250,4,4,0,75950.7095527766,30043.393477307,0,150544
255,1996,6250,4,4,0,77305.4633856618,29287.8866717582,0,0
255,1997,6250,4,4,0,76055.9033395228,28939.5807861542,0,0
255,1998,6250,4,4,0,74378.1821813423,29973.6181310456,0,0
255,1999,6250,4,6,0,73628.1907602625,29523.7722903958,0,0
255,2000,8616,6,6,1,75596.6319192135,30107.3353180268,959859,0
255,2001,8616,6,6,0,72709.843342222,28896.3101681922,0,0
255,2002,51,6,6,1,72811.4506454594,30325.7634690849,1303901,0
255,2003,51,6,1,0,74825.2613749164,28906.4732435629,0,0
255,2004,6775,1,3,1,75502.6079969385,28314.8039967295,1355219,0
256,1995,6451,3,3,1,78093.4905702525,29450.1518979824,1948515,369551
256,1996,6451,3,3,0,79993.7302247664,30382.9269617789,0,0
256,1997,6451,3,3,0,81810.2496483285,29516.8241175409,0,0
256,1998,6451,3,3,0,85083.4289490403,28904.2372626075,0,0
256,1999,6451,3,3,0,84987.8091754558,29939.487231519,0,0
256,2000,6451,3,3,0,89091.9029320035,30537.3719831149,0,0
256,2001,6451,3,3,0,87447.5140456626,30425.3456974546,0,0
256,2002,6451,3,3,0,84334.6094393076,30252.7479553522,0,0
256,2003,6451,3,3,0,82181.3353362575,30214.1075032717,0,0
256,2004,6451,3,4,0,84678.2700843973,31678.7799697009,0,0
257,1995,6451,4,4,0,87025.719786841,31253.1083793162,0,2194206
257,1996,6451,4,4,0,89219.2668924144,30017.9096930473,0,0
257,1997,6451,4,4,0,88162.5639485035,30683.7975252327,0,0
257,1998,6451,4,4,0,86950.0405270835,31387.5360815256,0,0
257,1999,6451,4,4,0,90436.9440732381,30714.4592036208,0,0
257,2000,6451,4,4,0,91899.0543199943,29349.1777005202,0,0
257,2001,6451,4,4,0,90281.7755024748,30169.0072412893,0,0
257,2002,6451,4,4,0,91274.9743152077,28742.5220979666,0,0
257,2003,6451,4,4,0,89595.0842821586,29215.9396960527,0,0
257,2004,6451,4,3,0,93074.9493791169,29661.3890271338,0,0
258,1995,6451,3,3,0,95994.1708502141,28973.8920704008,0,1319463
258,1996,6451,3,3,0,93577.1183580917,29086.4228545081,0,0
258,1997,6451,3,3,0,98168.2211062169,29277.9542547206,0,0
258,1998,6451,3,3,0,101744.299652882,30682.8114399597,0,0
258,1999,6451,3,3,0,105364.423815127,30329.5170254007,0,0
258,2000,6451,3,3,0,103336.375509066,31099.6442729698,0,0
258,2001,6451,3,3,0,106525.012289446,32131.4377511635,0,0
258,2002,6451,3,3,0,103054.95552161,32048.3030811749,0,0
258,2003,6451,3,3,0,100875.319570942,30843.4133829126,0,0
258,2004,6451,3,5,0,103143.028858763,32188.2314801033,0,0
259,1995,6451,5,5,0,105279.873184603,33285.7153050301,0,2059393
259,1996,6451,5,5,0,102047.668778953,31966.5903589823,0,0
259,1997,6451,5,5,0,102491.976639976,33426.297647099,0,0
259,1998,6451,5,5,0,101469.725745834,35072.8148242,0,0
259,1999,6451,5,5,0,102585.231962225,36383.5673706861,0,0
259,2000,6451,5,5,0,102437.729810967,34773.174047308,0,0
259,2001,6451,5,5,0,100901.896527876,36031.0060417636,0,0
259,2002,6451,5,5,0,102500.937702135,36649.1043804772,0,0
259,2003,6451,5,5,0,103506.62466617,37481.9066127605,0,0
259,2004,6451,5,3,0,108300.523422014,35729.6520273814,0,0
260,1995,6451,3,3,0,111352.173259927,36541.5952016119,0,1026139
260,1996,6451,3,6,0,111993.335521918,36439.6783800219,0,0
260,1997,5038,6,6,1,113347.022318788,38021.7869213072,1653662,0
260,1998,5038,6,6,0,113602.011355364,37986.1214584784,0,0
260,1999,5038,6,2,0,113808.654220443,38545.9024890254,0,0
260,2000,2305,2,2,1,108545.025928117,38204.8026908817,1728242,0
260,2001,2305,2,2,0,111486.192036381,36653.6567054044,0,0
260,2002,2305,2,2,0,113877.549907959,34855.766928715,0,0
260,2003,2305,2,2,0,117810.507421817,34948.0139660924,0,0
260,2004,2305,2,3,0,122232.823725442,33869.1985255676,0,0
261,1995,2305,3,3,0,117954.084435153,32672.5340520077,0,2902532
261,1996,8977,6,6,1,118506.307578867,32218.3151140901,1632279,0
261,1997,8977,6,6,0,112774.585042806,32203.6785656468,0,0
261,1998,8977,6,6,0,113623.616549252,31138.9708474683,0,0
261,1999,8977,6,6,0,113561.835032284,30036.3953925981,0,0
261,2000,8977,6,6,0,109234.853533737,30026.6294636676,0,0
261,2001,8977,6,6,0,106336.964573794,28902.313207361,0,0
261,2002,8977,6,6,0,104529.399214056,29107.2416419141,0,0
261,2003,8977,6,6,0,107546.397291515,30345.2468580664,0,0
261,2004,8977,6,6,0,110339.847435192,30190.5914767447,0,0
262,1995,8977,6,6,0,112298.28489573,30145.8415236628,0,1551680
262,1996,8977,6,6,0,109182.069788155,31227.2815063462,0,0
262,1997,8977,6,6,0,107460.16721615,31380.5781852088,0,0
262,1998,8977,6,6,0,104054.226875131,31727.3618196614,0,0
262,1999,8977,6,6,0,108241.331885361,30825.7088516221,0,0
262,2000,8599,6,6,1,103038.618345406,31368.600574826,1917404,0
262,2001,8599,6,6,0,103309.962908852,29832.5700436096,0,0
262,2002,8599,6,6,0,102541.007005405,29333.4739422561,0,0
262,2003,8599,6,3,0,102516.363305859,30330.980588362,0,0
262,2004,4386,3,1,1,101954.069648779,30910.6859961011,529522,0
263,1995,4386,1,1,0,97010.7963454581,31477.697406907,0,428022
263,1996,4386,1,1,0,97637.8159735166,30325.4001678361,0,0
263,1997,4386,1,1,0,101854.61709558,31471.06185535,0,0
263,1998,4386,1,1,0,100081.689266745,32227.4722236038,0,0
263,1999,4386,1,1,0,96406.6408238767,32679.869817413,0,0
263,2000,4386,1,1,0,97177.5743927243,32378.042492178,0,0
263,2001,4386,1,1,0,95984.1426237706,31309.5521919127,0,0
263,2002,4386,1,1,0,95927.3619349206,32136.4422380405,0,0
263,2003,4386,1,1,0,95391.6224052468,33249.6969882569,0,0
263,2004,4386,1,1,0,97366.3756283482,31763.6963706602,0,0
264,1995,4386,1,1,0,94370.6839962863,32903.6322830448,0,2890825
264,1996,4386,1,1,0,90738.1497018969,33010.6607912623,0,0
264,1997,4386,1,1,0,88429.9914483065,32022.4138397545,0,0
264,1998,4386,1,1,0,84860.968784206,32548.2479553866,0,0
264,1999,4386,1,1,0,83114.888837419,32426.9404799956,0,0
264,2000,4386,1,4,0,79228.3119439267,32063.0027878339,0,0
264,2001,7500,4,4,1,76901.2123451103,33495.984934091,1481287,0
264,2002,7500,4,4,0,78438.5331881872,32206.3373215741,0,0
264,2003,7500,4,4,0,78297.3734222412,31609.4089793422,0,0
264,2004,7500,4,2,0,77954.361892389,31478.2316526025,0,0
265,1995,7500,2,2,0,74984.9180708294,33015.3582939582,0,1421180
265,1996,7500,2,6,0,75572.8763381347,31548.2500525349,0,0
265,1997,6174,6,6,1,74862.2391576506,31236.2844569472,689706,0
265,1998,6174,6,6,0,77878.4136205268,32766.4365589636,0,0
265,1999,6174,6,6,0,81445.2314328596,32209.5045962815,0,0
265,2000,6174,6,6,0,83675.3816313045,33445.8845249876,0,0
265,2001,6174,6,6,0,83055.1975463539,34694.2442084924,0,0
265,2002,6174,6,6,0,83553.9527712671,33631.3943227548,0,0
265,2003,6174,6,6,0,82839.4308750365,32487.680615145,0,0
265,2004,6174,6,5,0,85922.9423369552,32142.3748708368,0,0
266,1995,6174,5,5,0,89159.1485336382,31029.3995786698,0,523106
266,1996,6174,5,5,0,84772.6237602454,31270.1292304009,0,0
266,1997,6174,5,5,0,82024.0224589967,30950.1424322036,0,0
266,1998,6174,5,5,0,82902.6418810812,31144.537361315,0,0
266,1999,6174,5,5,0,79111.7855576924,30277.1505421654,0,0
266,2000,6174,5,5,0,78479.3411633329,30302.5942680146,0,0
266,2001,6174,5,5,0,77322.096532099,30179.7724888987,0,0
266,2002,4513,5,5,1,74825.7120282211,30632.964885958,963811,0
266,2003,4513,5,5,0,75903.4197713343,30329.705616884,0,0
266,2004,4513,5,5,0,78492.369491328,30516.9858117826,0,0
267,1995,4513,5,5,0,80875.7463925653,31718.1110937732,0,2289089
267,1996,4513,5,5,0,83605.8192380199,31807.2520107669,0,0
267,1997,4513,5,3,0,80534.607522432,30298.6449487153,0,0
267,1998,1412,3,3,1,76963.4837197866,31041.8964427464,407569,0
267,1999,1412,3,3,0,74593.6319845906,32377.4736764679,0,0
267,2000,1412,3,3,0,77057.3692487409,31373.9467845133,0,0
267,2001,1412,3,3,0,74220.6908474533,32439.4710267307,0,0
267,2002,1412,3,3,0,75518.7441402215,31176.74822266,0,0
267,2003,1412,3,3,0,78988.3199905408,30087.7284416445,0,0
267,2004,1412,3,1,0,80434.4045241499,29495.7014105028,0,0
268,1995,1589,1,1,1,78021.0930547471,29149.809574344,872919,1533671
268,1996,1589,1,1,0,74228.2227266186,27813.2468598831,0,0
268,1997,1589,1,1,0,77577.4057616089,27270.4028063822,0,0
268,1998,1589,1,1,0,78422.5767010121,26472.1034859761,0,0
268,1999,1589,1,1,0,79131.6431614958,25514.4229628554,0,0
268,2000,1589,1,1,0,76339.4504449252,25385.192413247,0,0
268,2001,1589,1,1,0,75909.3835403639,25351.3512211648,0,0
268,2002,1589,1,1,0,78012.1803640529,25237.705260716,0,0
268,2003,1589,1,1,0,79342.2564418741,26122.8502473619,0,0
268,2004,5339,1,4,1,75389.093788675,26602.3922285677,1019889,0
269,1995,5339,4,4,0,78960.9994584802,27230.2491763204,0,399059
269,1996,5339,4,4,0,81079.8381325457,26833.512496417,0,0
269,1997,5339,4,4,0,80179.6710789993,26087.4271885694,0,0
269,1998,5339,4,4,0,81840.4312040322,25117.1351803247,0,0
269,1999,5339,4,4,0,78436.8598630849,24850.685669154,0,0
269,2000,5339,4,4,0,80278.7684360814,24572.2667329375,0,0
269,2001,5339,4,4,0,80422.7519652578,23858.386368584,0,0
269,2002,5339,4,4,0,83453.6418632754,24387.8615231994,0,0
269,2003,5339,4,4,0,83059.9149996034,25411.5695168916,0,0
269,2004,5339,4,5,0,85230.614121522,26411.6052799546,0,0
270,1995,5339,5,5,0,82272.8312323937,25657.8961386126,0,2854002
270,1996,5339,5,4,0,85771.4837797088,25129.1691088594,0,0
270,1997,5032,4,4,1,84916.4766666247,26192.5467083324,732942,0
270,1998,5032,4,4,0,81439.3736367224,26862.7314692855,0,0
270,1999,5032,4,4,0,78391.7486788103,27066.6211636493,0,0
270,2000,5032,4,3,0,75410.7795214011,26470.8161147715,0,0
270,2001,4459,3,3,1,78690.4443119454,26420.3326600833,315511,0
270,2002,4459,3,3,0,77647.6326463383,26210.7706314967,0,0
270,2003,4459,3,3,0,74558.5895777544,25520.1877234352,0,0
270,2004,4459,3,6,0,73962.7706275752,25394.186115253,0,0
271,1995,4459,6,6,0,75407.6932486986,25716.7006956653,0,2909267
271,1996,4459,6,6,0,77008.2278434449,26848.9555992333,0,0
271,1997,4459,6,6,0,74766.0775784877,27744.0613533651,0,0
271,1998,4459,6,6,0,74301.3584293833,27422.4521812067,0,0
271,1999,4459,6,6,0,73059.8986776389,28660.005331443,0,0
271,2000,4459,6,6,0,76577.231862766,28236.8019421888,0,0
271,2001,4459,6,6,0,74757.9611021835,29644.3082751891,0,0
271,2002,4459,6,6,0,78376.2925326377,30125.5546798586,0,0
271,2003,4459,6,6,0,77330.1805080943,28955.5245990766,0,0
271,2004,4459,6,4,0,77026.8387848011,28046.3262307943,0,0
272,1995,4459,4,4,0,73949.3504061422,28330.180329166,0,2372540
272,1996,4459,4,4,0,77408.5732680409,27118.7863140639,0,0
272,1997,4459,4,4,0,79182.8146998179,28237.4107364505,0,0
272,1998,4459,4,4,0,81613.9016522393,29574.0097096367,0,0
272,1999,4459,4,4,0,85217.845899105,30791.3946565917,0,0
272,2000,4459,4,4,0,87984.455372114,31300.0441746601,0,0
272,2001,4459,4,4,0,91156.1144534376,30896.8027881411,0,0
272,2002,4459,4,4,0,93449.7154322187,30509.1742619996,0,0
272,2003,4459,4,4,0,93525.8955066518,31153.5964587305,0,0
272,2004,4459,4,6,0,92859.2426466217,32635.3747227647,0,0
273,1995,4459,6,6,0,96535.718383322,32112.3468620766,0,275099
273,1996,4459,6,6,0,99066.7737236981,31635.9217146232,0,0
273,1997,4459,6,6,0,102222.971336317,32809.6307632105,0,0
273,1998,4459,6,3,0,98512.4378632487,33968.6633937893,0,0
273,1999,7755,3,3,1,103247.023234573,35600.3559052027,1852396,0
273,2000,7755,3,3,0,104476.206708928,36005.3788506433,0,0
273,2001,7755,3,3,0,101753.524648703,34348.3628450505,0,0
273,2002,7755,3,3,0,106389.149763005,33777.2078470972,0,0
273,2003,7755,3,3,0,111601.05142825,35225.1859446257,0,0
273,2004,7755,3,2,0,112933.062387644,34844.5716005891,0,0
274,1995,7755,2,2,0,114382.96778349,36348.4719706006,0,201004
274,1996,7755,2,2,0,108718.23376782,36279.0562564921,0,0
274,1997,7755,2,2,0,110185.866861669,37410.5522087541,0,0
274,1998,7755,2,2,0,105967.802526881,36578.4281119364,0,0
274,1999,7755,2,2,0,108198.743823648,37342.0396065416,0,0
274,2000,7755,2,2,0,112325.71856441,39018.9010549199,0,0
274,2001,7755,2,2,0,116937.359449967,39752.4358652505,0,0
274,2002,7755,2,2,0,114561.167909676,39224.6305031108,0,0
274,2003,7755,2,2,0,110763.85041433,39446.4266486772,0,0
274,2004,7755,2,4,0,105903.444449956,38671.6045905928,0,0
275,1995,7755,4,4,0,107787.558048589,39802.9985274247,0,1822904
275,1996,7438,6,6,1,106930.859627776,38931.1924561454,1347482,0
275,1997,7438,6,6,0,111701.729335376,40143.9560365723,0,0
275,1998,7438,6,6,0,116725.382021985,40458.1901325386,0,0
275,1999,400,6,3,1,121105.433229842,39926.9726369217,1683679,0
275,2000,5117,3,3,1,116915.28688319,40874.2156118299,802313,0
275,2001,5117,3,3,0,121610.877478876,42874.1877641608,0,0
275,2002,5117,3,3,0,126254.631791761,41047.7598654956,0,0
275,2003,5117,3,3,0,128776.253409417,40961.7808511114,0,0
275,2004,5117,3,3,0,129001.364145811,41066.5095759276,0,0
276,1995,5117,3,3,0,128615.914875194,43092.1118096769,0,2110954
276,1996,8072,4,4,1,126596.614390567,44638.5328551515,1171288,0
276,1997,8072,4,4,0,122245.681399327,46142.466959167,0,0
276,1998,8072,4,4,0,118738.365599927,46748.4578578508,0,0
276,1999,8072,4,4,0,116116.537763644,45134.3165371592,0,0
276,2000,8072,4,4,0,115133.72363801,44666.0618965329,0,0
276,2001,8072,4,4,0,120643.150808105,46233.9925536955,0,0
276,2002,8072,4,4,0,122311.175234725,45463.2786809185,0,0
276,2003,8072,4,4,0,127809.919638903,45881.0259814235,0,0
276,2004,8072,4,6,0,131642.619431811,48081.1689692807,0,0
277,1995,8072,6,6,0,138167.014646409,49158.1636291636,0,498485
277,1996,8072,6,6,0,138691.193991072,50333.2436511997,0,0
277,1997,8072,6,6,0,141294.97750013,52770.3744374764,0,0
277,1998,8072,6,6,0,135904.486996519,52130.7767378028,0,0
277,1999,8072,6,6,0,132512.222996586,50829.322143276,0,0
277,2000,8658,6,2,1,130262.078037221,51640.3527366311,132029,0
277,2001,2571,2,2,1,129325.394983059,52147.2316356762,570678,0
277,2002,2571,2,2,0,123142.081434221,49679.5479509108,0,0
277,2003,2571,2,2,0,128276.298000585,51945.2200491667,0,0
277,2004,2571,2,3,0,129493.018201915,52632.5661205615,0,0
278,1995,2571,3,3,0,132949.481828778,52901.0673055278,0,2242297
278,1996,2571,3,3,0,138609.243767763,53386.7400379555,0,0
278,1997,2571,3,3,0,142624.552551703,52162.6798998216,0,0
278,1998,2571,3,3,0,140836.738126712,53116.5041939684,0,0
278,1999,2571,3,3,0,134170.23660872,51219.5178190302,0,0
278,2000,2571,3,3,0,138820.999794947,52695.2221561875,0,0
278,2001,2571,3,3,0,132430.762144435,51913.5277871288,0,0
278,2002,2571,3,3,0,138515.238021949,54214.2329702153,0,0
278,2003,2571,3,3,0,134746.9601386,56819.5989501791,0,0
278,2004,2571,3,1,0,128186.018237387,55825.7845070297,0,0
279,1995,1992,1,1,1,126558.716562995,57055.565966256,1785730,2480659
279,1996,1992,1,1,0,129382.709105691,59154.5199168158,0,0
279,1997,1992,1,1,0,131671.418604461,59949.756873314,0,0
279,1998,1992,1,3,0,134526.289404858,59626.8868812074,0,0
279,1999,3463,3,3,1,131329.693277787,57926.9223094355,1223636,0
279,2000,3463,3,3,0,132721.371800346,55890.6275562535,0,0
279,2001,3463,3,3,0,128309.400894385,54422.4494970337,0,0
279,2002,3463,3,3,0,122465.872527881,53443.7649323626,0,0
279,2003,3463,3,3,0,119278.585850324,55849.1032806195,0,0
279,2004,3463,3,4,0,120935.183599135,57113.3340687509,0,0
280,1995,3463,4,4,0,116208.046396095,54290.5407143032,0,776717
280,1996,3463,4,4,0,114309.466909875,53738.1964077781,0,0
280,1997,3463,4,4,0,112934.486153888,52363.5235354453,0,0
280,1998,3463,4,4,0,111526.298165904,54212.1252138815,0,0
280,1999,3463,4,4,0,116346.060695547,54149.2510105558,0,0
280,2000,3463,4,4,0,113069.055162355,55859.0918405053,0,0
280,2001,3463,4,4,0,115823.571968086,57049.7340455858,0,0
280,2002,3463,4,4,0,113551.926434791,57422.2480232108,0,0
280,2003,3463,4,2,0,111962.946450232,55612.8191002114,0,0
280,2004,2238,2,5,1,116375.646819393,55531.5711892183,846239,0
281,1995,2238,5,5,0,110851.46334507,55206.6296528028,0,548741
281,1996,2238,5,5,0,108638.246636676,53662.5300366801,0,0
281,1997,2238,5,5,0,105089.892423258,56053.7622325769,0,0
281,1998,2238,5,5,0,109996.942949658,57645.1516200659,0,0
281,1999,2238,5,5,0,108080.721077073,54765.8998425552,0,0
281,2000,2238,5,5,0,110807.706489264,56429.157723304,0,0
281,2001,2238,5,5,0,110693.72986453,54931.2063434546,0,0
281,2002,2238,5,5,0,114571.666584259,53892.765706367,0,0
281,2003,2238,5,5,0,116461.221799128,55885.3327886772,0,0
281,2004,2238,5,1,0,116881.537732996,55839.0310423438,0,0
282,1995,2238,1,1,0,119290.654027553,56562.3085511934,0,1933862
282,1996,2238,1,1,0,124480.80889311,56766.9062788588,0,0
282,1997,2238,1,1,0,130633.206898631,59258.2750782796,0,0
282,1998,2238,1,1,0,127357.721313564,56705.6589258408,0,0
282,1999,2238,1,1,0,121071.99801941,57004.2493552393,0,0
282,2000,2238,1,1,0,115708.0736429,59617.2807086637,0,0
282,2001,2238,1,1,0,112859.129905784,58396.0409480995,0,0
282,2002,2238,1,1,0,115793.803185774,56705.4527277797,0,0
282,2003,2238,1,1,0,110381.696968566,54492.2915559986,0,0
282,2004,2238,1,6,0,111351.339860657,53818.1522520588,0,0
283,1995,2238,6,6,0,116142.858218672,51757.1990931838,0,2576176
283,1996,2238,6,6,0,114022.935855098,52114.4507092942,0,0
283,1997,2238,6,2,0,113458.012494583,50345.3149266668,0,0
283,1998,7696,2,2,1,111856.365946503,48973.8020161336,170903,0
283,1999,7696,2,2,0,108324.472058633,49129.0244571689,0,0
283,2000,7696,2,2,0,109425.342017272,46822.6620266712,0,0
283,2001,7696,2,6,0,113242.318878551,44728.5906666999,0,0
283,2002,1558,6,6,1,114289.921043148,43086.4643640639,1795120,0
283,2003,1558,6,6,0,117941.767690296,41126.2858527155,0,0
283,2004,1558,6,3,0,117851.384422253,41271.2786264481,0,0
284,1995,6627,3,3,1,121716.005908175,39833.3976925419,1416209,181376
284,1996,6627,3,6,0,119170.790524731,40795.1126279869,0,0
284,1997,3912,6,6,1,120673.318887792,41867.0626119339,1803420,0
284,1998,3912,6,6,0,121267.270709154,41778.0799176144,0,0
284,1999,3912,6,6,0,122803.281864925,42609.8566740266,0,0
284,2000,3912,6,6,0,124310.118044866,43708.1120116587,0,0
284,2001,3912,6,6,0,123517.717284868,41645.5673762144,0,0
284,2002,3912,6,6,0,129257.510697987,40077.4730395318,0,0
284,2003,3912,6,6,0,128726.733630065,42041.4173793058,0,0
284,2004,3912,6,4,0,127639.068991982,42913.9579110957,0,0
285,1995,3912,4,4,0,126647.78132815,41060.6354247372,0,913904
285,1996,3912,4,4,0,124223.176384524,40924.9659872926,0,0
285,1997,3912,4,4,0,126123.005035586,42238.0652662561,0,0
285,1998,3912,4,3,0,124100.380726496,42679.7558533349,0,0
285,1999,7086,3,3,1,118504.556469772,43954.6781372163,662757,0
285,2000,7086,3,3,0,117242.960952241,45931.8960386175,0,0
285,2001,7086,3,3,0,121387.117927956,46032.6933039499,0,0
285,2002,7086,3,3,0,117799.841057466,47046.8261760871,0,0
285,2003,7086,3,2,0,114472.869467576,45113.7230867026,0,0
285,2004,5915,2,4,1,118001.331831558,44883.953093096,1372871,0
286,1995,5915,4,4,0,119706.759378927,44447.7371343447,0,1638575
286,1996,5915,4,4,0,119105.010796437,46492.5116470418,0,0
286,1997,5915,4,4,0,124872.047150684,46250.3221370127,0,0
286,1998,5915,4,4,0,125877.989366222,45453.6523369286,0,0
286,1999,5915,4,4,0,123738.256158844,44106.5371664793,0,0
286,2000,5915,4,4,0,124991.679202407,43336.4771436332,0,0
286,2001,5915,4,4,0,119210.601526795,44997.3125054618,0,0
286,2002,5915,4,4,0,116333.338055395,44849.7363632897,0,0
286,2003,5915,4,4,0,121817.629556601,46460.6896683076,0,0
286,2004,5915,4,1,0,121455.833646495,46017.0094331005,0,0
287,1995,5915,1,1,0,121780.891836152,45075.9659498236,0,1172065
287,1996,5915,1,1,0,123595.161146485,43376.2320715097,0,0
287,1997,5915,1,1,0,120690.320818033,43393.1856246748,0,0
287,1998,5915,1,1,0,124291.744927187,43568.3371376157,0,0
287,1999,5915,1,1,0,118498.069893893,41894.4403599512,0,0
287,2000,5915,1,1,0,122402.940192811,43017.1805932594,0,0
287,2001,5915,1,1,0,126993.26441315,43098.1106151948,0,0
287,2002,5915,1,1,0,126890.6689078,44557.6608320155,0,0
287,2003,5915,1,1,0,132037.252835999,42555.5043271179,0,0
287,2004,5915,1,4,0,134275.942733076,43533.0573905153,0,0
288,1995,5915,4,4,0,134695.062106027,41736.4621806005,0,1385709
288,1996,5915,4,4,0,135057.817305101,42074.8281525151,0,0
288,1997,5915,4,4,0,132109.936073488,40818.8420855203,0,0
288,1998,5915,4,4,0,128503.002590601,39529.0499519511,0,0
288,1999,5915,4,4,0,126802.97687928,41092.3545428225,0,0
288,2000,5915,4,4,0,121845.988259437,42906.1170132841,0,0
288,2001,5915,4,4,0,127579.304532353,41110.5619317404,0,0
288,2002,5915,4,4,0,127531.847598538,42449.9505233776,0,0
288,2003,5915,4,4,0,127223.087877075,41047.2180742694,0,0
288,2004,5915,4,4,0,128844.784534621,40143.1867465039,0,0
289,1995,5915,4,4,0,125520.995419378,38591.7908928546,0,713265
289,1996,5915,4,4,0,128643.03807557,37293.4791333576,0,0
289,1997,5915,4,4,0,125614.42032914,37501.6066895008,0,0
289,1998,5915,4,4,0,123215.570657153,37691.7342481959,0,0
289,1999,5915,4,4,0,122629.150259609,37537.6321305877,0,0
289,2000,5915,4,4,0,117535.430328884,37684.2630411345,0,0
289,2001,5915,4,4,0,119571.037696866,35804.8979445767,0,0
289,2002,5915,4,3,0,114178.81157872,34888.1557062288,0,0
289,2003,4110,3,3,1,118859.983806442,36521.9685759263,1281796,0
289,2004,4110,3,5,0,122363.515926093,35043.2339316606,0,0
290,1995,4110,5,5,0,117852.702910322,34068.1469390985,0,2449775
290,1996,4110,5,5,0,120075.095501546,35505.9467355128,0,0
290,1997,4110,5,5,0,120764.315073896,35431.4690003496,0,0
290,1998,4110,5,5,0,118375.237266694,36601.6220075138,0,0
290,1999,4110,5,5,0,119544.4540208,37218.7024712519,0,0
290,2000,4110,5,5,0,116314.894256837,36059.0238551978,0,0
290,2001,4110,5,4,0,114946.961329892,36507.4364381631,0,0
290,2002,7425,4,4,1,113610.392912357,37338.4783495907,942754,0
290,2003,7425,4,4,0,110016.691403155,39046.293129293,0,0
290,2004,7425,4,6,0,114051.463026293,40660.9740282235,0,0
291,1995,7425,6,6,0,111683.795414364,40389.8803613682,0,1756018
291,1996,7425,6,6,0,113356.002152351,42008.9170987556,0,0
291,1997,7425,6,4,0,116269.444486285,40240.8191853652,0,0
291,1998,4487,4,4,1,116729.183908058,41851.6788073523,1819164,0
291,1999,4487,4,4,0,120802.642302577,43290.4398084773,0,0
291,2000,4487,4,4,0,116643.049473951,45337.279049416,0,0
291,2001,4487,4,4,0,122072.129983855,43248.5884979878,0,0
291,2002,4487,4,4,0,118434.359981621,41432.2555935455,0,0
291,2003,4487,4,4,0,124333.013313226,42961.1389399187,0,0
291,2004,4487,4,4,0,125373.792495634,41295.3693345068,0,0
292,1995,4487,4,4,0,131208.772016976,40695.5300902988,0,1572833
292,1996,4487,4,4,0,130232.814508633,39609.5197035112,0,0
292,1997,4487,4,4,0,125980.485480618,38567.6162582331,0,0
292,1998,4487,4,5,0,127785.622318284,38779.7842133805,0,0
292,1999,6287,5,5,1,133961.216261672,38414.0505232976,1679957,0
292,2000,6287,5,5,0,135790.752801845,39560.4976446749,0,0
292,2001,6287,5,5,0,142153.126806872,39736.2027935141,0,0
292,2002,6287,5,5,0,147455.89053214,40155.5112585753,0,0
292,2003,6287,5,5,0,147926.416035799,40042.2146622172,0,0
292,2004,6287,5,1,0,141365.219382582,40372.398173437,0,0
293,1995,6287,1,1,0,146188.862232114,38529.2637107069,0,2737230
293,1996,6287,1,1,0,139713.580209254,39434.3303619403,0,0
